root,arm,benchmark,model,n_seeds,seed_min,seed_max,seeds,n_rows,dup_rows,n_files,n_hf,n_lf,max_budget_last,mtime_min,mtime_max,extra,cols
refig_20260908/results_conf,blr_replace__hf_argmin,HOPV15,KnowledgeDistillation,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,15,149,29.900000000000077,2026-09-08 23:29,2026-09-08 23:30,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,HOPV15,Progressive,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,15,149,29.900000000000077,2026-09-08 23:26,2026-09-08 23:27,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,HOPV15,PseudoLabeling,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,15,149,29.900000000000077,2026-09-08 23:31,2026-09-08 23:31,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,HOPV15,Sequential,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,15,149,29.900000000000077,2026-09-08 23:27,2026-09-08 23:28,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,HOPV15,SoftParameterSharing,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,15,149,29.900000000000077,2026-09-08 23:31,2026-09-08 23:31,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,HOPV15,TwoStageJoint,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,15,149,29.900000000000077,2026-09-08 23:28,2026-09-08 23:29,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Matbench-Gap,Adapter,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,10,199,19.950000000000074,2026-09-08 23:38,2026-09-08 23:39,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Matbench-Gap,Curriculum,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,10,199,19.950000000000074,2026-09-08 23:34,2026-09-08 23:35,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Matbench-Gap,DNGOGradient,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,10,199,19.950000000000074,2026-09-08 23:38,2026-09-08 23:38,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Matbench-Gap,DNGOJoint,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,10,199,19.950000000000074,2026-09-08 23:39,2026-09-08 23:39,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Matbench-Gap,DomainAdaptationMMD,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,10,199,19.950000000000074,2026-09-08 23:38,2026-09-08 23:38,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Matbench-Gap,KnowledgeDistillation,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,10,199,19.950000000000074,2026-09-08 23:36,2026-09-08 23:37,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Matbench-Gap,Progressive,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,10,199,19.950000000000074,2026-09-08 23:33,2026-09-08 23:33,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Matbench-Gap,PseudoLabeling,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,10,199,19.950000000000074,2026-09-08 23:37,2026-09-08 23:38,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Matbench-Gap,Sequential,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,10,199,19.950000000000074,2026-09-08 23:33,2026-09-08 23:33,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Matbench-Gap,SoftParameterSharing,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,10,199,19.950000000000074,2026-09-08 23:38,2026-09-08 23:38,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Matbench-Gap,TwoStageJoint,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,10,199,19.950000000000074,2026-09-08 23:35,2026-09-08 23:36,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Park-Fav,Adapter,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,24,256,49.900000000000226,2026-09-08 23:05,2026-09-08 23:06,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Park-Fav,Curriculum,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,24,256,49.900000000000226,2026-09-08 23:02,2026-09-08 23:03,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Park-Fav,DNGOGradient,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,24,256,49.900000000000226,2026-09-08 23:06,2026-09-08 23:07,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Park-Fav,DNGOJoint,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,24,256,49.900000000000226,2026-09-08 23:06,2026-09-08 23:07,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Park-Fav,DomainAdaptationMMD,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,24,256,49.900000000000226,2026-09-08 23:04,2026-09-08 23:05,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Park-Fav,KnowledgeDistillation,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,24,256,49.900000000000226,2026-09-08 23:02,2026-09-08 23:02,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Park-Fav,Progressive,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,24,256,49.900000000000226,2026-09-08 22:58,2026-09-08 22:59,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Park-Fav,PseudoLabeling,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,24,256,49.900000000000226,2026-09-08 23:03,2026-09-08 23:04,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Park-Fav,Sequential,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,24,256,49.900000000000226,2026-09-08 22:59,2026-09-08 23:00,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Park-Fav,SoftParameterSharing,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,24,256,49.900000000000226,2026-09-08 23:03,2026-09-08 23:04,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Park-Fav,TwoStageJoint,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,24,256,49.900000000000226,2026-09-08 23:01,2026-09-08 23:01,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Park-Unfav,Adapter,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,24,52,50.0,2026-09-08 23:06,2026-09-08 23:06,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Park-Unfav,Curriculum,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,24,52,50.0,2026-09-08 23:03,2026-09-08 23:03,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Park-Unfav,DNGOGradient,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,24,52,50.0,2026-09-08 23:04,2026-09-08 23:05,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Park-Unfav,DNGOJoint,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,24,52,50.0,2026-09-08 23:06,2026-09-08 23:06,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_conf,blr_replace__hf_argmin,Park-Unfav,DomainAdaptationMMD,20,62,81,"62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",20,0,4,24,52,50.0,2026-09-08 23:05,2026-09-08 23:06,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""init_design"": [""fps""], ""lf_mask"": [""lf""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head hf_picks init_design init_hf init_lf lf_mask lf_picks lf_target model n_hf n_hf_on_lf n_hf_queries n_lf n_lf_on_hf n_lf_queries nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
